id,subject,content,options,correct_answer,explanation,difficulty,created_at,active,area_tematica,tema,subtema,habilidad,origen
09f7699e-a6bc-4100-917e-c238a633b110,M2,"Si P(x) = (x+1)(x-2)(x+3), calcule P(-2).","{""a"":""0"",""b"":""2"",""c"":""-2"",""d"":""0""}",a,"Evaluamos el polinomio en x = -2. Al sustituir en P(x) = (x+1)(x-2)(x+3), obtenemos 0.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
dc186425-2400-4a3b-8c8d-814bd3ee85f5,M2,"Si la raíz cuadrada de un número es 10, ¿cuál es el número?","{""a"":""100"",""b"":""99"",""c"":""101"",""d"":""200""}",a,"Si la raíz cuadrada de un número es 10, entonces el número es 10² = 100.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
af7aece1-396d-427d-8792-9e1635b181d4,M2,"Si a = 9 y b = 10, ¿cuál es el valor de a + b?","{""a"":""20.9"",""b"":""19"",""c"":""-19"",""d"":""17.1""}",b,"Si a = 9 y b = 10, entonces a + b = 19.",2,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
dbe9b8d2-9ae4-45d3-a695-6eb423253ff8,M2,"En un triángulo rectángulo, uno de los catetos mide 5 cm y la hipotenusa mide 13 cm. ¿Cuánto mide el otro cateto?","{""a"":""12"",""b"":""13.2"",""c"":""10.8"",""d"":""-12""}",a,"En un triángulo rectángulo, por el teorema de Pitágoras: c² = a² + b², donde c es la hipotenusa. Si uno de los catetos mide 5 cm y la hipotenusa mide 13 cm, entonces el otro cateto mide 12 cm.",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
5fe3ad4d-3d1b-4f57-a285-238ec2272718,M2,"En un análisis de varianza de un factor, se obtiene un estadístico F = 3.5 con 2 grados de libertad en el numerador y 27 en el denominador. Para un nivel de significación α = 0.05, ¿cuál es la conclusión?","{""a"":""Se rechaza la hipótesis nula de igualdad de medias"",""b"":""Se rechaza la hipótesis alternativa de igualdad de medias"",""c"":""No hay suficiente información para tomar una decisión"",""d"":""No se rechaza la hipótesis nula de igualdad de medias""}",a,"El valor crítico de F para α = 0.05 con 2 y 27 grados de libertad es aproximadamente 3.35. Como el estadístico F = 3.5 > 3.35, se rechaza la hipótesis nula de igualdad de medias entre los grupos.",5,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
991d8a8b-8fe3-460c-9184-c021820386a8,M2,¿Por qué todos los ángulos inscritos que abarcan el mismo arco en una circunferencia son iguales?,"{""a"":""Porque el ángulo central mide lo mismo que el inscrito"",""b"":""Porque todos los ángulos de un mismo lado de una secante son iguales"",""c"":""Porque la suma de los ángulos de un triángulo es 180°"",""d"":""Porque todos miden la mitad del arco que abarcan""}",d,"Un ángulo inscrito en una circunferencia mide la mitad del arco que abarca. Como todos los ángulos inscritos que abarcan el mismo arco tienen la misma medida de arco, todos son iguales e iguales a la mitad de dicho arco.",5,2025-04-14T20:44:40.345Z,true,Geometría,Círculos y circunferencias,,Geometría,AI Generated
22bf6625-6888-4c2c-b8d2-a6d68bc5faa4,M2,¿Cuál es el resultado de 3000000 + 800000 expresado en notación científica?,"{""a"":""3.80 · 10^6"",""b"":""3.80 · 10^4"",""c"":""38.00 · 10^5"",""d"":""0.38 · 10^7""}",a,"El resultado de 3000000 + 800000 es 3800000, que en notación científica se expresa como 3.80 · 10^6.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
8643d893-5dc5-41aa-9e41-083a551cbcc0,M2,¿Cómo afecta el tamaño de la muestra al error estándar de la media muestral?,"{""a"":""El error estándar de la media es inversamente proporcional al tamaño de la muestra"",""b"":""El error estándar de la media es directamente proporcional a la raíz cuadrada del tamaño de la muestra"",""c"":""El error estándar de la media es inversamente proporcional a la raíz cuadrada del tamaño de la muestra"",""d"":""El error estándar de la media no depende del tamaño de la muestra""}",c,"El error estándar de la media se calcula como σ/√n, donde σ es la desviación estándar poblacional y n es el tamaño de la muestra. Por lo tanto, el error estándar disminuye en proporción a la raíz cuadrada del tamaño de la muestra.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
0fd0a7cc-4a03-417a-bb5f-4c569ba698ad,M2,"En un triángulo ABC, se traza una recta paralela a BC que corta a AB en el punto D y a AC en el punto E. Si AB = 10 cm, AD = 4 cm y AC = 15 cm, ¿cuánto mide AE?","{""a"":""6 cm"",""b"":""4 cm"",""c"":""7.5 cm"",""d"":""5 cm""}",a,"Por el teorema de Thales, AD/AB = AE/AC. Despejando AE, tenemos AE = (AD·AC)/AB = (4·15)/10 = 6 cm.",4,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
37c4054d-7f8b-4e69-a5de-aa1d71572037,M2,¿Qué valor toma la expresión a · b - (a + b) si a = 10 y b = 9?,"{""a"":""72"",""b"":""142"",""c"":""70"",""d"":""71""}",d,"Si a = 10 y b = 9, entonces a · b - (a + b) = 71.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
6ea794a3-5f0b-44ac-8fcb-199d40bbea60,M2,"En un triángulo rectángulo, uno de los catetos mide 8 cm y la hipotenusa mide 10 cm. ¿Cuánto mide el otro cateto?","{""a"":""6"",""b"":""6.6"",""c"":""5.4"",""d"":""-6""}",a,"En un triángulo rectángulo, por el teorema de Pitágoras: c² = a² + b², donde c es la hipotenusa. Si uno de los catetos mide 8 cm y la hipotenusa mide 10 cm, entonces el otro cateto mide 6 cm.",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
8d41df43-0f2e-42d5-9609-079fcd473fcd,M2,"Resuelve el sistema de ecuaciones:
1x + 2y + 3z = 15
2x + 1y + 2z = 12
3x + 3y + 1z = 15","{""a"":""x = 3, y = 3, z = 2"",""b"":""x = 2, y = 3, z = 2"",""c"":""x = 2, y = 2, z = 3"",""d"":""x = 1, y = 1, z = 4""}",c,"Resolviendo el sistema por el método de sustitución o eliminación, obtenemos x = 2, y = 2, z = 3.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Sistemas de ecuaciones lineales,,Álgebra y Funciones,AI Generated
84866720-5a43-4f7f-927c-0d2dd4a50027,M2,"Un lote de 20 productos tiene una tasa de defectos del 10%. Si se seleccionan 5 productos al azar, ¿cuál es la probabilidad de encontrar exactamente 1 producto defectuoso?","{""a"":""0.1"",""b"":""0.3277"",""c"":""0.5"",""d"":""0.4095""}",b,"Modelamos esto como una distribución binomial con n = 5 y p = 0.1. La probabilidad de exactamente 1 éxito es P(X = 1) = C(5,1)·0.1^1·0.9^4 = 5·0.1·0.9^4 ≈ 0.3277.",3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
e3e5e706-4842-443e-8eec-6e079fbb9443,M2,¿Cuál es la solución de la ecuación 4x² + 4x + 3 = 0?,"{""a"":""x = -3 o x = -1"",""b"":""x = -2 o x = 0"",""c"":""x = -4 o x = -2"",""d"":""x = 3 o x = 1""}",a,La ecuación 4x² + 4x + 3 = 0 tiene dos soluciones reales: x = -3 y x = -1.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
aac861e2-0db6-4480-b0d6-8846451710d7,M2,"Para la función f(x) = (-1x + -1)/(-1x + 0), ¿cuáles son sus asíntotas vertical y horizontal?","{""a"":""Asíntota vertical: x = -0.00; Asíntota horizontal: y = 1.00"",""b"":""Asíntota vertical: x = -0.00; Asíntota horizontal: y = -1.00"",""c"":""Asíntota vertical: x = 0.00; Asíntota horizontal: y = 1.00"",""d"":""Asíntota vertical: x = -0.00; Asíntota horizontal: y = 1.00""}",a,"Para una función racional f(x) = (ax + b)/(cx + d), la asíntota vertical se encuentra en x = -d/c, que es el valor que hace el denominador igual a cero. La asíntota horizontal se calcula como el límite cuando x tiende a infinito, que es a/c. Para f(x) = (-1x + -1)/(-1x + 0), la asíntota vertical es x = -0.00 y la asíntota horizontal es y = 1.00.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
fd5e0111-65bb-4387-9e55-eb02dceb5502,M2,¿Cuál es el valor de x en la ecuación 3^x = 27?,"{""a"":""3"",""b"":""27"",""c"":""log_3(3)"",""d"":""0.3333333333333333""}",a,"Para resolver 3^x = 27, aplicamos logaritmo base 3 a ambos lados: log_3(3^x) = log_3(27). Por propiedad de logaritmos, x = 3.",4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
61ee44e7-fb95-4398-8566-dfcd71d1ce6e,M2,"Si P(x) = (x+1)(x-2)(x+3), calcule P(-2).","{""a"":""2"",""b"":""0"",""c"":""-2"",""d"":""0""}",b,"Evaluamos el polinomio en x = -2. Al sustituir en P(x) = (x+1)(x-2)(x+3), obtenemos 0.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
71d0eb5a-a89f-4e81-ba05-b57dccba17f6,M2,"En un triángulo rectángulo, uno de los catetos mide 30 cm y la hipotenusa mide 34 cm. ¿Cuánto mide el otro cateto?","{""a"":""16"",""b"":""14.4"",""c"":""-16"",""d"":""17.6""}",a,"En un triángulo rectángulo, por el teorema de Pitágoras: c² = a² + b², donde c es la hipotenusa. Si uno de los catetos mide 30 cm y la hipotenusa mide 34 cm, entonces el otro cateto mide 16 cm.",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
558f81ce-86cd-4c71-b31f-49dd3dc9c9e5,M2,¿Cuál es el módulo del número complejo z = 6 + 7i?,"{""a"":""9.22"",""b"":""-1"",""c"":""13"",""d"":""3.61""}",a,"El módulo de un número complejo z = a + bi se calcula como |z| = √(a² + b²). Por lo tanto, |6 + 7i| = √(6² + 7²) = √(36 + 49) = 9.22.",5,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
b425600e-601c-411d-ae0d-e610caf68271,M2,"En una bolsa hay 8 bolitas rojas, 10 bolitas azules y 6 bolitas verdes. ¿Cuál es la probabilidad de sacar una bolita roja?","{""a"":""4/6"",""b"":""1/3"",""c"":""1/3"",""d"":""3/1""}",b,"La probabilidad de sacar una bolita roja es la cantidad de bolitas roja dividido por el total de bolitas. Hay 8 bolitas roja y 24 bolitas en total, por lo que la probabilidad es 8/24 = 1/3.",1,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
13a091a2-f17a-4292-8719-260499b93778,M2,"Un lote de 20 productos tiene una tasa de defectos del 10%. Si se seleccionan 5 productos al azar, ¿cuál es la probabilidad de encontrar exactamente 1 producto defectuoso?","{""a"":""0.1"",""b"":""0.3277"",""c"":""0.4095"",""d"":""0.5""}",b,"Modelamos esto como una distribución binomial con n = 5 y p = 0.1. La probabilidad de exactamente 1 éxito es P(X = 1) = C(5,1)·0.1^1·0.9^4 = 5·0.1·0.9^4 ≈ 0.3277.",3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
10ff1ac8-9e89-4d73-aa1e-4c040ff823c3,M2,"Si a = 5 y b = 7, ¿cuál es el valor de (a + b)²?","{""a"":""129.6"",""b"":""158.4"",""c"":""-144"",""d"":""144""}",d,"Si a = 5 y b = 7, entonces (a + b)² = 144.",2,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
a9863b02-09c8-414f-bf67-336119ab24fe,M2,"La siguiente tabla muestra las edades de los estudiantes de un curso. ¿Cuál es la moda de las edades?

Edad | Frecuencia
14 | 2
15 | 2
16 | 1
17 | 1
19 | 3
20 | 1
","{""a"":""17.1"",""b"":""-19"",""c"":""20.9"",""d"":""19""}",d,Para calcular la moda de las edades: 19,2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Estadística descriptiva,,Probabilidad y Estadística,AI Generated
05b1f17e-91f5-4b9a-a657-8cdb351d39a7,M2,"En una bolsa hay 2 bolitas rojas, 2 bolitas azules y 10 bolitas verdes. ¿Cuál es la probabilidad de sacar una bolita roja?","{""a"":""1/7"",""b"":""7/1"",""c"":""7/1"",""d"":""1/7""}",a,"La probabilidad de sacar una bolita roja es la cantidad de bolitas roja dividido por el total de bolitas. Hay 2 bolitas roja y 14 bolitas en total, por lo que la probabilidad es 2/14 = 1/7.",1,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
c3edbb5f-c224-4b72-8455-e703cc07ce2d,M2,¿Cuál es el resultado de racionalizar el denominador en la expresión 1/√11?,"{""a"":""√11/11"",""b"":""1/11"",""c"":""11/√11"",""d"":""√11""}",a,"Para racionalizar el denominador de 1/√11, multiplicamos numerador y denominador por √11, obteniendo (√11)/(√11·√11) = √11/11.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
d169b2da-018b-4ebf-8960-731f7ecfbc2c,M2,Se quiere contrastar la hipótesis nula H₀: μ = 50 contra la alternativa H₁: μ > 50. Una muestra aleatoria de tamaño n = 36 da una media muestral x̄ = 53 y una desviación estándar muestral s = 9. ¿Cuál es el valor del estadístico de contraste z y la conclusión al nivel de significación α = 0.05?,"{""a"":""z = 2, se rechaza H₀"",""b"":""z = 2, no se rechaza H₀"",""c"":""z = 1.5, se rechaza H₀"",""d"":""z = 1.5, no se rechaza H₀""}",a,"El estadístico de contraste es z = (x̄ - μ₀)/(s/√n) = (53 - 50)/(9/√36) = 3/1.5 = 2. Para α = 0.05 en un contraste unilateral, el valor crítico es z = 1.645. Como 2 > 1.645, se rechaza H₀.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
a81a12e8-ce4d-4a8a-b892-2483ca841f73,M2,"En un proceso de Poisson con tasa λ = 3 eventos por hora, ¿cuál es la probabilidad de que ocurran exactamente 2 eventos en una hora?","{""a"":""0.2240"",""b"":""0.4060"",""c"":""0.1494"",""d"":""0.3679""}",a,"En un proceso de Poisson con tasa λ, la probabilidad de que ocurran exactamente k eventos en un intervalo de tiempo t es P(X = k) = (λt)^k·e^(-λt)/k!. Con λ = 3 y t = 1, P(X = 2) = 3²·e^(-3)/2! = 9·e^(-3)/2 ≈ 0.2240.",5,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
e82496f8-f65f-41b9-b86f-a3ce0509b6af,M2,"En un triángulo rectángulo, uno de los catetos mide 9 cm y la hipotenusa mide 15 cm. ¿Cuánto mide el otro cateto?","{""a"":""13.2"",""b"":""12"",""c"":""-12"",""d"":""10.8""}",b,"En un triángulo rectángulo, por el teorema de Pitágoras: c² = a² + b², donde c es la hipotenusa. Si uno de los catetos mide 9 cm y la hipotenusa mide 15 cm, entonces el otro cateto mide 12 cm.",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
6e46fb4d-b514-4c9c-aa1e-e9168f9e4112,M2,¿Cuál es el resultado de la expresión (5 + 4)² - 9²?,"{""a"":""-1"",""b"":""1"",""c"":""2"",""d"":""0""}",d,La expresión (5 + 4)² - 9² es igual a 0.,1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
0989dec5-25d9-4afd-a0a8-d397682b6032,M2,¿Cuál es el resultado de 600000000 - 2000 expresado en notación científica?,"{""a"":""0.60 · 10^9"",""b"":""60.00 · 10^7"",""c"":""6.00 · 10^8"",""d"":""6.00 · 10^6""}",c,"El resultado de 600000000 - 2000 es 599998000, que en notación científica se expresa como 6.00 · 10^8.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
2d322f2d-7471-4ba0-8c32-b9a6f09ee1e4,M2,"Si z₁ = 2 + 9i y z₂ = 3 + 2i, ¿cuál es el valor de z₁ - z₂?","{""a"":""-1i + 7"",""b"":""-1 + 11i"",""c"":""-12"",""d"":""-1 + 7i""}",d,z₁ - z₂ = (2 + 9i) - (3 + 2i) = -1 + 7i,4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
1c16781b-728e-4d58-9c8a-3109d030d82a,M2,"Una escalera de 5 metros de longitud está apoyada contra una pared. Si la escalera forma un ángulo de 30° con el suelo, ¿a qué altura de la pared llega la escalera?","{""a"":""4.33 metros"",""b"":""2.5 metros"",""c"":""5 metros"",""d"":""2 metros""}",b,"Si la escalera forma un ángulo de 30° con el suelo, la altura a la que llega en la pared se calcula como 5·sen(30°) = 5·(1/2) = 2.5 metros.",3,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
0fe523ba-85c5-4976-a0df-76a60e9eea97,M2,"Una colección completa consta de 5 cromos diferentes. Los cromos se venden individualmente en sobres cerrados, con igual probabilidad para cada cromo. ¿Cuál es el número esperado de sobres que hay que comprar para completar la colección?","{""a"":""5"",""b"":""25"",""c"":""11.4"",""d"":""15""}",c,"El número esperado de sobres para completar una colección se puede calcular como E[X] = n·(1/1 + 1/2 + ... + 1/n), donde n es el número total de cromos. Para n = 5, E[X] = 5·(1 + 1/2 + 1/3 + 1/4 + 1/5) = 5·2.28 = 11.4.",5,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
3ccf14ed-506e-4548-8cfb-a6b7ac06d856,M2,Se lanza una moneda equilibrada 5 veces. ¿Cuál es la probabilidad de obtener exactamente 3 caras?,"{""a"":""16/32"",""b"":""5/16"",""c"":""3/5"",""d"":""10/32""}",d,"En una distribución binomial con n = 5 y p = 0.5, la probabilidad de k éxitos es P(X = k) = C(n,k)·p^k·(1-p)^(n-k). Para k = 3, tenemos P(X = 3) = C(5,3)·0.5^3·0.5^2 = 10·0.5^5 = 10/32.",3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
06e6898b-223c-4de3-be86-438519d9e1eb,M2,"Si 1/a + 1/b = 0.2222, a · b = 81, ¿cuál es el valor de a?","{""a"":""8"",""b"":""10"",""c"":""9"",""d"":""18""}",c,"Dado que 1/a + 1/b = 0.2222, a · b = 81, se puede determinar que a = 9.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
1c41f9de-9b40-49ca-b333-65badef1ff56,M2,¿Cuál es la solución de la ecuación 1x²  -6x + 8 = 0?,"{""a"":""x = -4 o x = -2"",""b"":""x = 3 o x = 1"",""c"":""x = 5 o x = 3"",""d"":""x = 4 o x = 2""}",d,La ecuación 1x²  -6x + 8 = 0 tiene dos soluciones reales: x = 4 y x = 2.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
106ddd0c-6d5e-454e-aa8f-956127bfb10b,M2,"En un plano, se tiene una circunferencia de radio 4 cm. ¿Qué figura se obtiene al proyectar esta circunferencia sobre otro plano inclinado 45° respecto al original?","{""a"":""Una parábola"",""b"":""Una hipérbola"",""c"":""Una elipse"",""d"":""Una circunferencia""}",c,"Al proyectar una circunferencia sobre un plano inclinado, se obtiene una elipse. La excentricidad de la elipse depende del ángulo de inclinación.",5,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
b209487a-d941-47e6-bb7d-ccb75ea62c3c,M2,Calcule el valor del siguiente límite: lim_{x→∞} (1 + 1/x)^x,"{""a"":""e"",""b"":""∞"",""c"":""1"",""d"":""0""}",a,"Este es el límite que define el número e, por lo que el resultado es aproximadamente 2.71828.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
f402af61-77e3-4182-ac4a-56b67e154f30,M2,"Si P(x) = (x-1)(x-2)(x-3), calcule P(0).","{""a"":""6"",""b"":""-6"",""c"":""-8"",""d"":""-4""}",b,"Evaluamos el polinomio en x = 0. Como está factorizado como P(x) = (x-1)(x-2)(x-3), el resultado es el producto de los términos constantes:  · -1 · -2 · -3 = -6.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
205f2fdf-3fc4-40d6-985f-31b634b9393c,M2,"Si a · b = 6, b = 3, ¿cuál es el valor de a?","{""a"":""3"",""b"":""1"",""c"":""4"",""d"":""2""}",d,"Dado que a · b = 6, b = 3, se puede determinar que a = 2.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
d22fa7f6-a4b0-49e3-8de2-9ab8ae310846,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (0, 0) y (6, 8)?","{""a"":""10"",""b"":""11"",""c"":""20"",""d"":""9""}",a,"La distancia entre los puntos (0, 0) y (6, 8) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(6 - 0)² + (8 - 0)²] = √[36 + 64] = 10.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
7af2e63a-9e56-4200-b90e-549d014b3f90,M2,¿Cuál es el resultado de la expresión 2² + 1² - 2²?,"{""a"":""1"",""b"":""2"",""c"":""2"",""d"":""0""}",a,La expresión 2² + 1² - 2² es igual a 1.,1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
04667eca-3f9b-463a-be19-bb89ee9b7071,M2,"En una bolsa hay 10 bolitas rojas, 10 bolitas azules y 5 bolitas verdes. ¿Cuál es la probabilidad de sacar una bolita roja?","{""a"":""4/5"",""b"":""5/2"",""c"":""2/5"",""d"":""4/5""}",c,"La probabilidad de sacar una bolita roja es la cantidad de bolitas roja dividido por el total de bolitas. Hay 10 bolitas roja y 25 bolitas en total, por lo que la probabilidad es 10/25 = 2/5.",1,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
2457d1a7-d53f-44f9-9cb9-c26c79c0276a,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (0, 0) y (6, 8)?","{""a"":""11"",""b"":""10"",""c"":""9"",""d"":""20""}",b,"La distancia entre los puntos (0, 0) y (6, 8) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(6 - 0)² + (8 - 0)²] = √[36 + 64] = 10.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
0ef40bc5-31e1-47b8-afb9-2c648633d46a,M2,¿Cuál es el valor de x en la ecuación log_2(x) = 4?,"{""a"":""16"",""b"":""2.0"",""c"":""8"",""d"":""16""}",a,"Para resolver log_2(x) = 4, despejamos x: x = 2^4 = 16.",4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
eecccdcf-974f-424d-b089-ded4a860cb89,M2,¿Cuál es el valor exacto de cos(π/3)?,"{""a"":""1/2"",""b"":""0"",""c"":""√2/2"",""d"":""√3/2""}",a,El valor del coseno de π/3 es 1/2 = 0.5.,5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
fb3c2d6e-7252-4747-a578-967982c89bb0,M2,¿Cuál es el resultado de racionalizar el denominador en la expresión 1/√3?,"{""a"":""1/3"",""b"":""√3/3"",""c"":""3/√3"",""d"":""√3""}",b,"Para racionalizar el denominador de 1/√3, multiplicamos numerador y denominador por √3, obteniendo (√3)/(√3·√3) = √3/3.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
71857dca-1b99-4132-a155-737eac3ed324,M2,¿Cuál es el resultado de racionalizar el denominador en la expresión 1/√7?,"{""a"":""√7/7"",""b"":""1/7"",""c"":""7/√7"",""d"":""√7""}",a,"Para racionalizar el denominador de 1/√7, multiplicamos numerador y denominador por √7, obteniendo (√7)/(√7·√7) = √7/7.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
821fe857-1765-4853-98b1-f4c8e401960f,M2,¿Cuál es la solución de la ecuación 3x² + 3x = 0?,"{""a"":""x = -4 o x = -1"",""b"":""x = -3 o x = 0"",""c"":""x = -2 o x = 1"",""d"":""x = 3 o x = 0""}",b,La ecuación 3x² + 3x = 0 tiene dos soluciones reales: x = -3 y x = 0.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
a78d459e-5a5d-4c57-8425-e4bca15308cc,M2,¿Cuál es la solución de la ecuación 3x²  -3x + 2 = 0?,"{""a"":""x = 1 o x = 2"",""b"":""x = -1 o x = -2"",""c"":""x = 0 o x = 1"",""d"":""x = 2 o x = 3""}",a,La ecuación 3x²  -3x + 2 = 0 tiene dos soluciones reales: x = 1 y x = 2.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
80e037c6-47c2-441a-910d-6782ba47b4ad,M2,Calcule el valor del siguiente límite: lim_{x→∞} (x^2 + 2x + 1)/(3x^2 - x),"{""a"":""1"",""b"":""3"",""c"":""0"",""d"":""1/3""}",d,Dividimos numerador y denominador por el término de mayor grado (x²): lim_{x→∞} (1 + 2/x + 1/x²)/(3 - 1/x) = 1/3.,5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
86c24bd3-16f2-4e21-91dd-12ec2de884ee,M2,¿Cuál es el valor máximo de la función f(x) = -2x² + 6x y en qué valor de x se alcanza?,"{""a"":""El valor máximo es -4.50 y se alcanza en x = 1.50"",""b"":""El valor máximo es 4.50 y se alcanza en x = -1.50"",""c"":""El valor máximo es 4.50 y se alcanza en x = 1.50"",""d"":""El valor mínimo es 4.50 y se alcanza en x = 1.50""}",c,"Para encontrar el valor máximo de una función cuadrática f(x) = ax² + bx + c, calculamos su vértice en x = -b/(2a) = 1.50. El valor de la función en este punto es 4.50, que es el máximo de la función.",4,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
821c1ec1-48ab-4e01-ab50-30cd4c482fce,M2,"Si f(x) = log_2(x) y g(x) = 2^x, calcule f(g(4)).","{""a"":""4"",""b"":""16"",""c"":""log_2(4)"",""d"":""2^log_2(4)""}",a,"Si f(x) = log_2(x) y g(x) = 2^x, entonces f(g(4)) = f(2^4) = log_2(2^4) = 4.",4,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
e0bb8f24-ebdf-4991-b060-74d5c22c9679,M2,"El conjunto de datos [14, 17, 16, 11, 14] tiene una media de 14.4. ¿Cuál es la varianza de los datos?","{""a"":""4.66"",""b"":""4.24"",""c"":""3.82"",""d"":""-4.24""}",b,"La varianza se calcula como la media de los cuadrados de las diferencias entre cada valor y la media. Para los datos [14, 17, 16, 11, 14] con media 14.4, la varianza es 4.24.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
